"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0R220","2019-10-01 00:00:00","23.000","281.000","3.300","25.900","0.990","999.300","","0.000","8.500","274.000","","30.500","","25.000",""
"C0A870","2019-10-01 00:00:00","685.000","321.000","19.400","-99.000","0.990","915.000","","150.000","33.100","317.000","","-999.000","","-999.000",""
"C0V670","2019-10-01 00:00:00","20.000","324.000","5.900","25.200","0.900","1000.300","","0.000","11.300","322.000","","30.600","","25.100",""
"C0F9V0","2019-10-01 00:00:00","525.000","24.000","2.400","21.500","0.940","945.700","","1.000","8.100","17.000","","28.700","","21.500",""
"C0M850","2019-10-01 00:00:00","695.000","0.000","0.000","21.100","0.990","925.200","","8.500","-99.000","-99.000","-99.000","25.300","","20.800",""
"C0G790","2019-10-01 00:00:00","27.000","10.000","2.000","24.900","0.920","1001.000","","0.000","8.900","353.000","","31.400","","24.900",""
"C0C620","2019-10-01 00:00:00","19.000","331.000","6.000","23.700","0.960","996.100","","61.000","12.200","343.000","","26.400","","23.200",""
"C0I360","2019-10-01 00:00:00","300.000","248.000","1.100","23.000","0.900","968.100","","1.500","-99.000","-99.000","-99.000","28.800","","23.000",""
"C0M810","2019-10-01 00:00:00","1354.000","253.000","0.800","17.300","0.980","858.000","","4.500","-99.000","-99.000","-99.000","21.900","","17.300",""
"C0AC80","2019-10-01 00:00:00","40.000","210.000","2.300","23.300","0.970","992.900","","104.000","7.700","195.000","","26.600","","23.000",""
"CM0140","2019-10-01 00:00:00","26.000","2.000","0.400","24.900","0.830","995.200","","33.500","-99.000","-99.000","-99.000","29.600","","23.800",""
"C0SA20","2019-10-01 00:00:00","857.000","346.000","4.200","24.300","0.680","905.400","","20.000","-99.000","-99.000","-99.000","25.700","","19.200",""
"C0K490","2019-10-01 00:00:00","91.000","22.000","0.900","24.800","0.840","992.500","","0.500","-99.000","-99.000","-99.000","29.200","","24.400",""
"C0V820","2019-10-01 00:00:00","441.000","45.000","1.600","22.200","0.950","955.200","","0.500","-99.000","-99.000","-99.000","27.200","","21.100",""
"C0S810","2019-10-01 00:00:00","65.000","322.000","0.500","23.500","0.960","992.600","","20.000","-99.000","-99.000","-99.000","27.900","","22.500",""
"C0R580","2019-10-01 00:00:00","10.000","331.000","6.200","25.700","0.850","1000.300","","0.000","-99.000","-99.000","-99.000","29.500","","25.200",""
"C0Z330","2019-10-01 00:00:00","488.000","117.000","0.400","21.200","0.990","946.000","","72.500","-99.000","-99.000","-99.000","23.900","","19.700",""
"C0E590","2019-10-01 00:00:00","40.000","20.000","2.900","23.000","0.990","997.700","","12.500","8.400","29.000","","28.600","","23.000",""
"C0V730","2019-10-01 00:00:00","33.000","326.000","4.300","25.500","0.990","999.000","","0.000","-99.000","-99.000","-99.000","30.200","","25.500",""
"C0SA00","2019-10-01 00:00:00","466.000","301.000","1.200","24.400","0.760","946.000","","9.500","-99.000","-99.000","-99.000","25.400","","20.900",""
"C0S900","2019-10-01 00:00:00","27.000","220.000","6.000","27.300","0.850","1000.000","","33.500","13.500","215.000","","28.000","","23.800",""
"C0C480","2019-10-01 00:00:00","105.000","260.000","1.200","23.200","0.960","987.800","","81.500","8.100","264.000","","26.900","","23.100",""
"C0V720","2019-10-01 00:00:00","15.000","323.000","3.800","26.600","0.830","1000.500","","0.000","10.500","324.000","","30.600","","26.600",""
"C0UA60","2019-10-01 00:00:00","566.000","148.000","2.000","22.000","0.860","935.800","","136.500","-99.000","-99.000","-99.000","24.400","","19.900",""
"C0A980","2019-10-01 00:00:00","11.000","323.000","9.100","23.300","0.990","996.600","","80.500","17.600","331.000","","27.900","","23.200",""
"C0C670","2019-10-01 00:00:00","250.000","295.000","3.400","21.900","0.960","973.900","","68.500","-99.000","-99.000","-99.000","24.900","","21.800",""
"C0K550","2019-10-01 00:00:00","15.000","350.000","5.000","25.700","0.830","1002.000","","0.500","10.900","18.000","","32.300","","24.900",""
"C0R350","2019-10-01 00:00:00","35.000","296.000","8.100","26.700","0.840","998.000","","0.000","16.400","296.000","","28.700","","25.700",""
"C0T9F0","2019-10-01 00:00:00","251.000","0.000","0.100","23.000","0.940","969.800","","76.000","-99.000","-99.000","-99.000","24.700","","20.600",""
"C0D390","2019-10-01 00:00:00","146.000","0.000","0.000","22.500","0.980","984.500","","48.500","-99.000","-99.000","-99.000","26.200","","22.500",""
"C0E430","2019-10-01 00:00:00","258.000","0.000","0.000","21.700","0.980","978.000","","35.000","-99.000","-99.000","-99.000","26.700","","21.600",""
"C0O990","2019-10-01 00:00:00","18.000","355.000","2.000","25.000","0.990","1000.400","","0.000","7.100","335.000","","32.200","","24.500",""
"CM0010","2019-10-01 00:00:00","68.000","223.000","6.000","23.600","0.870","989.700","","170.000","12.900","218.000","","26.200","","23.000",""
"C0K500","2019-10-01 00:00:00","12.000","2.000","6.500","25.700","0.830","1000.700","","0.000","13.700","2.000","","30.900","","24.900",""
"C0X260","2019-10-01 00:00:00","39.000","17.000","3.900","25.200","0.860","999.200","","0.000","-99.000","-99.000","-99.000","32.100","","24.500",""
"C0ACA0","2019-10-01 00:00:00","25.000","291.000","2.800","23.400","0.960","994.200","","40.500","11.000","338.000","","27.200","","23.200",""
"C0X180","2019-10-01 00:00:00","62.000","350.000","2.200","24.200","0.990","995.100","","0.000","-99.000","-99.000","-99.000","30.600","","24.100",""
"C0F930","2019-10-01 00:00:00","100.000","23.000","0.700","23.900","1.000","991.400","","6.000","-99.000","-99.000","-99.000","30.500","","23.900",""
"C0I010","2019-10-01 00:00:00","1562.000","314.000","2.000","16.600","0.980","840.200","","16.000","-99.000","-99.000","-99.000","22.800","","15.400",""
"C0R190","2019-10-01 00:00:00","32.000","338.000","0.800","25.500","0.940","997.500","","0.000","-99.000","-99.000","-99.000","30.200","","24.000",""
"C0E420","2019-10-01 00:00:00","19.000","13.000","2.400","23.900","0.920","998.900","","25.500","-99.000","-99.000","-99.000","27.700","","23.100",""
"C0W160","2019-10-01 00:00:00","49.000","23.000","16.300","25.400","0.780","995.900","","0.000","-99.000","-99.000","-99.000","26.400","","23.600",""
"C0I460","2019-10-01 00:00:00","110.000","28.000","2.500","24.400","0.910","989.700","","0.000","-99.000","-99.000","-99.000","29.900","","24.400",""
"C0A9F0","2019-10-01 00:00:00","35.000","247.000","2.100","23.500","1.000","993.100","","117.000","-99.000","-99.000","-99.000","26.600","","23.100",""
"C0F9A0","2019-10-01 00:00:00","425.000","20.000","1.700","22.100","0.920","954.500","","0.000","-99.000","-99.000","-99.000","29.000","","22.100",""
"C0O950","2019-10-01 00:00:00","4.000","340.000","5.000","26.200","0.830","1002.000","","3.000","-99.000","-99.000","-99.000","30.900","","24.800",""
"C0M760","2019-10-01 00:00:00","40.000","1.000","3.400","-99.000","0.810","998.600","","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0AH70","2019-10-01 00:00:00","34.000","274.000","5.400","23.600","0.860","993.900","","90.500","15.500","261.000","","27.000","","23.300",""
"C0V250","2019-10-01 00:00:00","298.000","0.000","0.100","22.800","0.980","968.600","","0.000","-99.000","-99.000","-99.000","27.800","","21.700",""
"C0U980","2019-10-01 00:00:00","573.000","310.000","8.300","20.300","1.000","932.900","","182.000","16.200","292.000","","23.500","","19.500",""
"C0S740","2019-10-01 00:00:00","289.000","12.000","0.700","20.900","1.000","967.000","","50.000","-99.000","-99.000","-99.000","24.800","","20.600",""
"C0A940","2019-10-01 00:00:00","49.000","329.000","6.800","22.600","0.990","989.800","","67.000","17.100","323.000","","25.100","","22.400",""
"C0A920","2019-10-01 00:00:00","196.000","307.000","5.900","22.200","1.000","973.800","","61.000","12.600","258.000","","24.800","","21.700",""
"C0T870","2019-10-01 00:00:00","135.000","0.000","0.000","22.100","0.990","982.700","","56.500","-99.000","-99.000","-99.000","27.600","","21.800",""
"C0O930","2019-10-01 00:00:00","69.000","7.000","2.100","23.600","0.950","995.400","","0.000","7.700","323.000","","29.100","","22.800",""
"C0AI40","2019-10-01 00:00:00","37.000","305.000","10.500","23.400","0.950","991.900","","99.000","22.000","280.000","","28.100","","23.100",""
"C0C460","2019-10-01 00:00:00","482.000","273.000","1.000","20.200","0.980","948.900","","127.500","-99.000","-99.000","-99.000","25.600","","20.100",""
"C0E520","2019-10-01 00:00:00","320.000","177.000","0.700","21.700","0.990","967.400","","8.500","-99.000","-99.000","-99.000","28.700","","21.400",""
"C0T9D0","2019-10-01 00:00:00","7.000","179.000","1.500","26.000","0.990","997.500","","118.500","-99.000","-99.000","-99.000","28.400","","23.300",""
"C0I390","2019-10-01 00:00:00","1184.000","316.000","0.600","18.500","1.000","877.300","","7.500","-99.000","-99.000","-99.000","24.800","","17.800",""
"CM0170","2019-10-01 00:00:00","106.000","254.000","1.200","24.200","0.860","991.900","","0.000","-99.000","-99.000","-99.000","28.700","","23.500",""
"C0F860","2019-10-01 00:00:00","2215.000","212.000","1.800","13.800","1.000","773.700","","35.000","-99.000","-99.000","-99.000","15.700","","11.800",""
"C0U890","2019-10-01 00:00:00","116.000","261.000","4.800","26.200","0.810","985.300","","88.000","-99.000","-99.000","-99.000","26.900","","22.700",""
"C0G800","2019-10-01 00:00:00","15.000","15.000","8.200","25.600","0.840","1000.600","","0.500","18.200","22.000","","30.200","","24.600",""
"C0AH50","2019-10-01 00:00:00","275.000","298.000","6.900","22.500","0.990","967.800","","58.000","14.800","287.000","","25.800","","22.000",""
"C0Z160","2019-10-01 00:00:00","124.000","39.000","0.400","23.100","0.940","985.000","","57.000","-99.000","-99.000","-99.000","27.400","","18.900",""
"C0R540","2019-10-01 00:00:00","17.000","328.000","4.600","26.600","0.810","999.300","","0.000","-99.000","-99.000","-99.000","29.900","","25.900",""
"C0K480","2019-10-01 00:00:00","56.000","2.000","8.500","24.900","0.860","996.000","","0.000","15.000","354.000","","29.300","","24.300",""
"C0H890","2019-10-01 00:00:00","440.000","183.000","0.500","23.200","0.870","952.600","","0.000","-99.000","-99.000","-99.000","28.300","","22.000",""
"C0S770","2019-10-01 00:00:00","375.000","313.000","1.200","25.100","0.760","955.800","","20.000","-99.000","-99.000","-99.000","27.100","","20.700",""
"C0X230","2019-10-01 00:00:00","29.000","351.000","8.700","25.800","0.790","1001.300","","0.000","14.700","348.000","","31.200","","24.700",""
"C0B010","2019-10-01 00:00:00","38.000","294.000","7.200","23.500","1.000","988.900","","126.500","13.500","299.000","","26.700","","22.900",""
"C1R340","2019-10-01 00:00:00","230.000","-99.000","-99.000","-99.000","0.880","-99.000","","0.000","9.200","228.000","","-999.000","","-999.000",""
"C0R490","2019-10-01 00:00:00","49.000","314.000","4.500","25.700","0.860","995.700","","0.000","-99.000","-99.000","-99.000","31.000","","25.400",""
"C0V440","2019-10-01 00:00:00","27.000","310.000","5.000","24.500","0.870","998.700","","0.000","11.000","295.000","","30.300","","24.500",""
"C0SA40","2019-10-01 00:00:00","200.000","0.000","0.100","21.900","0.990","976.100","","27.500","-99.000","-99.000","-99.000","26.500","","21.400",""
"C0Z280","2019-10-01 00:00:00","224.000","179.000","1.700","22.400","0.990","974.100","","86.500","-99.000","-99.000","-99.000","25.700","","21.300",""
"C0Z070","2019-10-01 00:00:00","247.000","71.000","0.500","22.200","0.990","970.100","","54.000","-99.000","-99.000","-99.000","24.200","","20.700",""
"C0T9N0","2019-10-01 00:00:00","261.000","13.000","0.700","21.400","1.000","969.400","","68.000","-99.000","-99.000","-99.000","24.900","","20.900",""
"C0R720","2019-10-01 00:00:00","214.000","-99.000","-99.000","-99.000","-99.000","-99.000","","7.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0V650","2019-10-01 00:00:00","28.000","1.000","8.300","24.900","0.890","1001.400","","0.000","14.400","349.000","","30.800","","24.700",""
"C0H9C0","2019-10-01 00:00:00","3402.000","306.000","0.800","8.800","1.000","670.800","","38.500","-99.000","-99.000","-99.000","10.500","","6.200",""
"C0U780","2019-10-01 00:00:00","15.000","262.000","3.900","25.100","0.730","995.500","","79.500","-99.000","-99.000","-99.000","27.300","","23.300",""
"C0U760","2019-10-01 00:00:00","22.000","0.000","0.000","22.900","0.990","996.900","","214.500","-99.000","-99.000","-99.000","26.800","","22.900",""
"C0D540","2019-10-01 00:00:00","227.000","206.000","1.500","21.800","0.970","978.200","","43.500","-99.000","-99.000","-99.000","27.400","","21.700",""
"C0K420","2019-10-01 00:00:00","42.000","6.000","4.800","25.100","0.830","997.900","","0.000","10.900","6.000","","29.800","","24.400",""
"C0Z180","2019-10-01 00:00:00","34.000","89.000","0.500","24.300","0.870","993.900","","53.000","-99.000","-99.000","-99.000","29.500","","24.000",""
"C0AD10","2019-10-01 00:00:00","27.000","342.000","4.000","23.800","1.000","995.300","","72.500","11.600","6.000","","27.400","","23.600",""
"C0M720","2019-10-01 00:00:00","225.000","273.000","2.300","22.800","0.950","977.400","","3.000","-99.000","-99.000","-99.000","28.600","","22.800",""
"C0V450","2019-10-01 00:00:00","51.000","320.000","4.000","25.300","0.990","996.100","","0.000","10.900","315.000","","29.800","","24.900",""
"C0R280","2019-10-01 00:00:00","242.000","283.000","1.900","24.600","-99.000","973.500","","1.000","-99.000","-99.000","-99.000","27.000","","22.100",""
"C0E610","2019-10-01 00:00:00","850.000","54.000","0.700","18.500","0.970","910.800","","16.500","7.400","31.000","","26.600","","18.400",""
"C0V610","2019-10-01 00:00:00","22.000","335.000","6.400","24.700","0.910","999.900","","0.000","12.200","317.000","","30.700","","24.500",""
"C0Z310","2019-10-01 00:00:00","59.000","356.000","1.100","23.700","0.990","992.100","","129.500","-99.000","-99.000","-99.000","27.600","","22.300",""
"C0S700","2019-10-01 00:00:00","507.000","330.000","3.500","25.700","0.700","942.800","","18.500","-99.000","-99.000","-99.000","26.900","","20.200",""
"C0T9G0","2019-10-01 00:00:00","605.000","18.000","1.200","21.200","0.990","933.800","","60.500","-99.000","-99.000","-99.000","23.200","","19.600",""
"C0U520","2019-10-01 00:00:00","517.000","244.000","5.100","20.300","0.990","942.300","","79.000","-99.000","-99.000","-99.000","23.500","","20.000",""
"C0E750","2019-10-01 00:00:00","62.000","34.000","1.800","23.700","0.930","994.800","","18.500","-99.000","-99.000","-99.000","28.400","","23.300",""
"C0G660","2019-10-01 00:00:00","27.000","358.000","5.600","25.300","0.830","1001.100","","0.000","10.800","343.000","","31.000","","24.500",""
"C0W140","2019-10-01 00:00:00","21.000","310.000","2.400","27.800","0.580","1005.600","","0.000","-99.000","-99.000","-99.000","32.600","","26.400",""
"C0U720","2019-10-01 00:00:00","1260.000","360.000","1.300","18.700","0.990","877.000","","109.000","-99.000","-99.000","-99.000","19.200","","17.400",""
"C0R690","2019-10-01 00:00:00","248.000","298.000","2.600","24.200","-99.000","972.900","","0.500","-99.000","-99.000","-99.000","26.200","","23.200",""
"C0X150","2019-10-01 00:00:00","18.000","13.000","7.600","26.000","0.850","1002.300","","0.500","15.100","15.000","","32.600","","25.100",""
"C0Z050","2019-10-01 00:00:00","830.000","273.000","0.700","19.100","0.870","910.000","","104.000","-99.000","-99.000","-99.000","24.300","","18.500",""
"C0I490","2019-10-01 00:00:00","1601.000","254.000","4.900","16.400","0.990","833.700","","4.500","-99.000","-99.000","-99.000","20.400","","15.800",""
"C0I090","2019-10-01 00:00:00","910.000","262.000","1.900","19.500","1.000","904.300","","13.500","-99.000","-99.000","-99.000","24.600","","19.500",""
"C0X240","2019-10-01 00:00:00","394.000","360.000","1.500","21.900","0.990","959.900","","7.500","-99.000","-99.000","-99.000","27.900","","21.900",""
"C0S990","2019-10-01 00:00:00","409.000","215.000","1.000","25.100","0.770","954.300","","2.000","-99.000","-99.000","-99.000","27.300","","22.700",""
"C0E850","2019-10-01 00:00:00","104.000","103.000","0.300","22.900","0.960","991.200","","20.000","-99.000","-99.000","-99.000","27.100","","22.800",""
"C0T9B0","2019-10-01 00:00:00","558.000","304.000","0.500","22.900","0.820","937.900","","60.000","-99.000","-99.000","-99.000","26.000","","21.300",""
